condition,seed,action,log_cum_rewards,highest_levels,epi_probs,recover_rate
simple,38,6,2.302585093994046,1.0,0.2,1.0
simple,38,7,2.995732274053991,1.0,0.029166666666666667,0.7875
simple,38,8,2.995732274053991,1.0,0.05,0.85
simple,38,9,2.995732274053991,2.0,0.2,1.0
simple,38,10,2.995732274053991,3.0,0.2,1.0
simple,38,11,2.995732274053991,4.0,0.2,1.0
simple,38,12,2.995732274053991,4.0,0.5,0.5
simple,38,13,2.995732274053991,5.0,0.2,1.0
simple,38,14,11.513125444972994,5.0,0.06666666666666667,0.7666666666666667
simple,38,15,11.513125444972994,5.0,0.2,1.0
simple,38,16,11.513125444972994,5.0,0.2,1.0
simple,38,17,11.513125444972994,5.0,0.2,1.0
simple,38,18,11.513125444972994,5.0,0.2,1.0
simple,38,19,11.513125444972994,5.0,0.2,1.0
simple,38,20,12.206172640530557,5.0,0.2,1.0
simple,38,21,12.206172640530557,5.0,0.2,1.0
simple,38,22,12.206222634281348,5.0,0.2,1.0
simple,38,23,12.206222634281348,5.0,0.2,1.0
simple,38,24,12.206222634281348,5.0,0.2,1.0
simple,38,25,12.206222634281348,5.0,0.2,1.0
simple,38,26,12.206222634281348,5.0,0.2,1.0
simple,38,27,12.206222634281348,5.0,0.2,1.0
simple,38,28,12.611637748638705,5.0,0.2,1.0
simple,38,29,12.611637748638705,5.0,0.2,1.0
simple,38,30,12.611671078083607,5.0,0.2,1.0
simple,38,31,12.611671078083607,5.0,0.2,1.0
simple,38,32,12.611704406417692,5.0,0.2,1.0
simple,38,33,12.611704406417692,5.0,0.2,1.0
simple,38,34,12.611704406417692,5.0,0.2,1.0
simple,38,35,12.611704406417692,5.0,0.2,1.0
simple,38,36,12.615031642892626,5.0,0.2,1.0
simple,38,37,12.615031642892626,5.0,0.2,1.0
simple,38,38,12.615031642892626,5.0,0.2,1.0
simple,38,39,12.615031642892626,5.0,0.2,1.0
simple,39,0,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
simple,39,1,-18.420680743952367,1.0,0.05,0.85
simple,39,2,-18.420680743952367,2.0,0.2,1.0
simple,39,3,-18.420680743952367,3.0,0.25,0.65
simple,39,4,-18.420680743952367,4.0,0.2,1.0
simple,39,5,-18.420680743952367,5.0,0.2,1.0
simple,39,6,11.512925464970328,5.0,0.2,1.0
simple,39,7,11.512925464970328,5.0,0.38333333333333336,0.5166666666666667
simple,39,8,11.512925464970328,5.0,0.2,1.0
simple,39,9,11.512925464970328,5.0,0.2,1.0
simple,39,10,11.512925464970328,5.0,0.2,1.0
simple,39,11,11.512925464970328,5.0,0.2,1.0
simple,39,12,11.512925464970328,5.0,0.2,1.0
simple,39,13,12.206072645530224,5.0,0.2,1.0
simple,39,14,12.206072645530224,5.0,0.2,1.0
simple,39,15,12.206072645530224,5.0,0.2,1.0
simple,39,16,12.206072645530224,5.0,0.2,1.0
simple,39,17,12.206072645530224,5.0,0.2,1.0
simple,39,18,12.206072645530224,5.0,0.2,1.0
simple,39,19,12.611537753638371,5.0,0.2,1.0
simple,39,20,12.611537753638371,5.0,0.2,1.0
simple,39,21,12.611537753638371,5.0,0.2,1.0
simple,39,22,12.611537753638371,5.0,0.2,1.0
simple,39,23,12.611537753638371,5.0,0.2,1.0
simple,39,24,12.611537753638371,5.0,0.2,1.0
simple,39,25,12.899219826090144,5.0,0.2,1.0
simple,39,26,12.899219826090144,5.0,0.2,1.0
simple,39,27,12.899244825777648,5.0,0.2,1.0
simple,39,28,12.899247325712025,5.0,0.2,1.0
simple,39,29,12.899249825640153,5.0,0.2,1.0
simple,39,30,12.899252325562031,5.0,0.2,1.0
simple,39,31,12.899254825477659,5.0,0.2,1.0
simple,39,32,12.899257325387037,5.0,0.2,1.0
simple,39,33,12.899259825290166,5.0,0.2,1.0
simple,39,34,12.899259825290166,5.0,0.2,1.0
simple,39,35,12.899259825290166,5.0,0.2,1.0
simple,39,36,12.899259825290166,5.0,0.2,1.0
simple,39,37,12.899259825290166,5.0,0.2,1.0
simple,39,38,12.899259825290166,5.0,0.2,1.0
simple,39,39,12.899259825290166,5.0,0.2,1.0
med,0,0,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
med,0,1,-18.420680743952367,1.0,0.13333333333333333,0.8666666666666667
med,0,2,-18.420680743952367,1.0,0.18333333333333332,0.6833333333333333
med,0,3,-18.420680743952367,1.0,0.2,0.6
med,0,4,-18.420680743952367,1.0,0.31666666666666665,0.6833333333333333
med,0,5,2.302585093994046,1.0,0.25,0.65
med,0,6,2.302585093994046,1.0,0.15,0.7
med,0,7,2.302585093994046,1.0,0.0125,0.7875
med,0,8,2.302585093994046,1.0,0.06666666666666667,0.7666666666666667
med,0,9,2.302585093994046,1.0,0.25,0.65
med,0,10,2.3978952737074617,1.0,0.0,0.8
med,0,11,2.3978952737074617,1.0,0.06666666666666667,0.7333333333333333
med,0,12,2.3978952737074617,1.0,0.13333333333333333,0.8666666666666667
med,0,13,2.3978952737074617,1.0,0.13333333333333333,0.8666666666666667
med,0,14,2.3978952737074617,2.0,0.008333333333333333,0.8083333333333333
med,0,15,2.3978952737074617,3.0,0.1,0.9
med,0,16,6.918695219030362,3.0,0.020833333333333332,0.8125
med,0,17,6.918695219030362,3.0,0.1,0.8
med,0,18,6.92853781817446,3.0,0.06666666666666667,0.7833333333333333
med,0,19,6.92853781817446,3.0,0.09583333333333334,0.7458333333333333
med,0,20,6.938284484026659,3.0,0.03333333333333333,0.8166666666666667
med,0,21,6.938284484026659,3.0,0.10833333333333334,0.7333333333333333
med,0,22,6.938284484026659,3.0,0.07916666666666666,0.7708333333333334
med,0,23,6.938284484026659,3.0,0.1,0.9
med,0,24,6.938284484026659,3.0,0.1,0.9
med,0,25,7.030857476124962,3.0,0.0625,0.7625
med,0,26,7.030857476124962,3.0,0.15,0.95
med,0,27,7.039660349870839,3.0,0.1,0.9
med,0,28,7.040536390224712,3.0,0.1,0.9
med,0,29,7.04141166380356,3.0,0.1,0.9
med,0,30,7.042286171948485,3.0,0.15,0.85
med,0,31,7.043159915997074,3.0,0.1,0.9
med,0,32,7.044032897283411,3.0,0.1,0.9
med,0,33,7.044905117138089,3.0,0.1,0.9
med,0,34,7.044905117138089,3.0,0.15,0.95
med,0,35,7.044905117138089,3.0,0.2,1.0
med,0,36,7.044905117138089,3.0,0.2,1.0
med,0,37,7.044905117138089,4.0,0.2,1.0
med,0,38,9.318925682390521,4.0,0.15,0.95
med,0,39,9.319015388602736,4.0,0.2,1.0
med,1,0,-18.420680743952367,0.0,0.25,0.65
med,1,1,9.999999889225291e-09,0.0,0.0,0.8
med,1,2,9.999999889225291e-09,0.0,0.06666666666666667,0.7666666666666667
med,1,3,0.6931471855599453,0.0,0.0,0.8
med,1,4,0.6931471855599453,0.0,0.1,0.7333333333333333
med,1,5,0.6931471855599453,0.0,0.2,0.6
med,1,6,0.6931471855599453,0.0,0.3,0.6
med,1,7,0.6931471855599453,0.0,0.13333333333333333,0.6666666666666666
med,1,8,0.6931471855599453,0.0,0.06666666666666667,0.8333333333333334
med,1,9,1.098612292001443,0.0,0.0,0.8
med,1,10,1.098612292001443,0.0,0.020833333333333332,0.7791666666666667
med,1,11,1.098612292001443,0.0,0.1,0.7666666666666667
med,1,12,1.098612292001443,0.0,0.016666666666666666,0.7833333333333333
med,1,13,1.098612292001443,0.0,0.06666666666666667,0.7333333333333333
med,1,14,1.3862943636198906,0.0,0.0,0.8
med,1,15,1.3862943636198906,1.0,0.03333333333333333,0.8166666666666667
med,1,16,2.6390573303295444,1.0,0.0625,0.7625
med,1,17,2.6390573303295444,1.0,0.05,0.75
med,1,18,2.6390573303295444,1.0,0.06666666666666667,0.7333333333333333
med,1,19,2.708050201768877,1.0,0.0,0.8
med,1,20,2.708050201768877,1.0,0.016666666666666666,0.7833333333333333
med,1,21,2.772588722864781,1.0,0.0,0.8
med,1,22,2.772588722864781,1.0,0.06666666666666667,0.8333333333333334
med,1,23,3.2580965384060976,1.0,0.06666666666666667,0.7333333333333333
med,1,24,3.2958368663746995,1.0,0.004166666666666667,0.7958333333333333
med,1,25,3.332204510532347,1.0,0.0,0.8
med,1,26,3.332204510532347,1.0,0.0625,0.7625
med,1,27,3.332204510532347,1.0,0.06666666666666667,0.7333333333333333
med,1,28,3.332204510532347,1.0,0.03333333333333333,0.7666666666666667
med,1,29,3.332204510532347,1.0,0.016666666666666666,0.7833333333333333
med,1,30,3.332204510532347,1.0,0.016666666666666666,0.7833333333333333
med,1,31,3.332204510532347,1.0,0.06666666666666667,0.7666666666666667
med,1,32,3.332204510532347,1.0,0.06666666666666667,0.7333333333333333
med,1,33,3.332204510532347,1.0,0.05,0.85
med,1,34,3.332204510532347,2.0,0.06666666666666667,0.8333333333333334
med,1,35,3.332204510532347,3.0,0.06666666666666667,0.8333333333333334
med,1,36,3.332204510532347,3.0,0.06666666666666667,0.8333333333333334
med,1,37,6.935370446024838,3.0,0.05,0.85
med,1,38,6.935370446024838,3.0,0.1,0.9
med,1,39,6.945051063735468,3.0,0.1,0.9
med,2,0,-18.420680743952367,0.0,0.25,0.65
med,2,1,-18.420680743952367,0.0,0.06666666666666667,0.8333333333333334
med,2,2,-18.420680743952367,0.0,0.05,0.75
med,2,3,-18.420680743952367,0.0,0.05,0.75
med,2,4,9.999999889225291e-09,0.0,0.0,0.8
med,2,5,9.999999889225291e-09,0.0,0.05,0.7833333333333333
med,2,6,9.999999889225291e-09,0.0,0.05,0.75
med,2,7,9.999999889225291e-09,0.0,0.0625,0.7625
med,2,8,9.999999889225291e-09,0.0,0.05,0.75
med,2,9,9.999999889225291e-09,1.0,0.06666666666666667,0.7666666666666667
med,2,10,9.999999889225291e-09,2.0,0.05,0.85
med,2,11,9.999999889225291e-09,2.0,0.15,0.7166666666666667
med,2,12,9.999999889225291e-09,3.0,0.1,0.9
med,2,13,6.908754779325211,3.0,0.041666666666666664,0.7916666666666666
med,2,14,6.908754779325211,3.0,0.05,0.8
med,2,15,6.908754779325211,3.0,0.1,0.8
med,2,16,6.908754779325211,3.0,0.15,0.95
med,2,17,6.908754779325211,3.0,0.15,0.95
med,2,18,6.908754779325211,4.0,0.15,0.95
med,2,19,6.908754779325211,5.0,0.2,1.0
med,2,20,11.52288569676458,5.0,0.15,0.95
med,2,21,11.52288569676458,5.0,0.2,1.0
med,2,22,11.52288569676458,5.0,0.15,0.95
med,2,23,11.52288569676458,5.0,0.15,0.95
med,2,24,11.532737896140016,5.0,0.15,0.95
med,2,25,11.532737896140016,5.0,0.15,0.95
med,2,26,11.532835929589108,5.0,0.15,0.95
med,2,27,11.532835929589108,5.0,0.15,0.95
med,2,28,11.532835929589108,5.0,0.15,0.95
med,2,29,11.533815735861829,5.0,0.2,1.0
med,2,30,11.533815735861829,5.0,0.15,0.95
med,2,31,11.53391366370867,5.0,0.15,0.95
med,2,32,11.533923455965931,5.0,0.15,0.95
med,2,33,11.533933248127306,5.0,0.15,0.95
med,2,34,11.533943040192796,5.0,0.15,0.95
med,2,35,11.533952832162402,5.0,0.15,0.95
med,2,36,11.533962624036127,5.0,0.15,0.95
med,2,37,11.53397241581397,5.0,0.15,0.95
med,2,38,11.533982207495937,5.0,0.15,0.95
med,2,39,11.533991999082026,5.0,0.15,0.95
med,3,0,-18.420680743952367,0.0,0.05,0.75
med,3,1,-18.420680743952367,0.0,0.05,0.75
med,3,2,-18.420680743952367,1.0,0.3,0.6
med,3,3,2.302585093994046,1.0,0.05,0.75
med,3,4,2.302585093994046,1.0,0.06666666666666667,0.7666666666666667
med,3,5,2.302585093994046,1.0,0.15,0.7166666666666667
med,3,6,2.302585093994046,1.0,0.06666666666666667,0.7666666666666667
med,3,7,2.302585093994046,1.0,0.06666666666666667,0.7666666666666667
med,3,8,2.302585093994046,1.0,0.05,0.8
med,3,9,2.302585093994046,1.0,0.06666666666666667,0.8333333333333334
med,3,10,2.302585093994046,1.0,0.10833333333333334,0.7416666666666667
med,3,11,2.302585093994046,1.0,0.25,0.6833333333333333
med,3,12,2.995732274053991,1.0,0.125,0.725
med,3,13,2.995732274053991,1.0,0.2,0.7
med,3,14,2.995732274053991,1.0,0.05,0.85
med,3,15,2.995732274053991,2.0,0.05,0.85
med,3,16,2.995732274053991,3.0,0.25,0.75
med,3,17,2.995732274053991,4.0,0.2,0.8
med,3,18,2.995732274053991,4.0,0.15,0.85
med,3,19,2.995732274053991,5.0,0.05,0.85
med,3,20,11.513125444972994,5.0,0.016666666666666666,0.8166666666666667
med,3,21,11.513125444972994,5.0,0.0625,0.7875
med,3,22,11.513125444972994,5.0,0.15,0.95
med,3,23,11.513125444972994,5.0,0.15,0.95
med,3,24,11.513125444972994,5.0,0.15,0.95
med,3,25,11.513125444972994,5.0,0.3,0.8
med,3,26,12.206172640530557,5.0,0.2,1.0
med,3,27,12.206172640530557,5.0,0.3,0.8
med,3,28,12.206172640530557,5.0,0.15,0.95
med,3,29,12.206172640530557,5.0,0.3,0.8
med,3,30,12.20667246560219,5.0,0.15,0.95
med,3,31,12.20667246560219,5.0,0.2,1.0
med,3,32,12.20667246560219,5.0,0.15,0.95
med,3,33,12.207172040973525,5.0,0.2,1.0
med,3,34,12.207177035467096,5.0,0.15,0.95
med,3,35,12.207182029935721,5.0,0.15,0.95
med,3,36,12.207187024379403,5.0,0.15,0.95
med,3,37,12.20719201879814,5.0,0.15,0.95
med,3,38,12.207197013191934,5.0,0.15,0.95
med,3,39,12.207202007560783,5.0,0.1,0.9
med,4,0,-18.420680743952367,0.0,0.041666666666666664,0.775
med,4,1,-18.420680743952367,0.0,0.2,0.6
med,4,2,-18.420680743952367,0.0,0.06666666666666667,0.7666666666666667
med,4,3,-18.420680743952367,0.0,0.11666666666666667,0.6833333333333333
med,4,4,-18.420680743952367,0.0,0.2,0.6
med,4,5,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
med,4,6,-18.420680743952367,0.0,0.04583333333333333,0.7708333333333334
med,4,7,-18.420680743952367,0.0,0.06666666666666667,0.7333333333333333
med,4,8,-18.420680743952367,0.0,0.05,0.75
med,4,9,-18.420680743952367,1.0,0.058333333333333334,0.8416666666666667
med,4,10,-18.420680743952367,2.0,0.07916666666666666,0.7541666666666667
med,4,11,-18.420680743952367,3.0,0.1,0.9
med,4,12,-18.420680743952367,4.0,0.1,0.9
med,4,13,-18.420680743952367,4.0,0.06666666666666667,0.8333333333333334
med,4,14,-18.420680743952367,5.0,0.1,0.9
med,4,15,11.512925464970328,5.0,0.25,0.75
med,4,16,11.512925464970328,5.0,0.25,0.75
med,4,17,11.512925464970328,5.0,0.3,0.8
med,4,18,11.512925464970328,5.0,0.3,0.8
med,4,19,11.512925464970328,5.0,0.3,0.8
med,4,20,11.512925464970328,5.0,0.25,0.75
med,4,21,12.206072645530224,5.0,0.15,0.95
med,4,22,12.206072645530224,5.0,0.3,0.8
med,4,23,12.206072645530224,5.0,0.3,0.8
med,4,24,12.206072645530224,5.0,0.2,1.0
med,4,25,12.206072645530224,5.0,0.3,0.8
med,4,26,12.206072645530224,5.0,0.3,0.8
med,4,27,12.611537753638371,5.0,0.3,0.8
med,4,28,12.611537753638371,5.0,0.2,1.0
med,4,29,12.611537753638371,5.0,0.2,1.0
med,4,30,12.611871031428493,5.0,0.2,1.0
med,4,31,12.611871031428493,5.0,0.2,1.0
med,4,32,12.611871031428493,5.0,0.2,1.0
med,4,33,12.611871031428493,5.0,0.2,1.0
med,4,34,12.611871031428493,5.0,0.2,1.0
med,4,35,12.611871031428493,5.0,0.2,1.0
med,4,36,12.899469794845352,5.0,0.2,1.0
med,4,37,12.899469794845352,5.0,0.2,1.0
med,4,38,12.899469794845352,5.0,0.2,1.0
med,4,39,12.899719701131795,5.0,0.2,1.0
med,5,0,-18.420680743952367,0.0,0.2,0.6
med,5,1,-18.420680743952367,1.0,0.058333333333333334,0.775
med,5,2,-18.420680743952367,2.0,0.6,0.6
med,5,3,-18.420680743952367,2.0,0.8,0.4
med,5,4,-18.420680743952367,3.0,0.6,0.6
med,5,5,-18.420680743952367,4.0,0.6,0.6
med,5,6,-18.420680743952367,5.0,0.15,0.95
med,5,7,11.512925464970328,5.0,0.6,0.6
med,5,8,11.512925464970328,5.0,0.6,0.6
med,5,9,11.512925464970328,5.0,0.2,0.7
med,5,10,11.512925464970328,5.0,0.2,0.7
med,5,11,11.512925464970328,5.0,0.2,0.7
med,5,12,11.522875795823495,5.0,0.25,0.75
med,5,13,11.522875795823495,5.0,0.25,0.65
med,5,14,11.522875795823495,5.0,0.35,0.65
med,5,15,11.522875795823495,5.0,0.2,0.7
med,5,16,11.52288569676458,5.0,0.1,0.9
med,5,17,11.522895597607636,5.0,0.2,0.7
med,5,18,11.522905498352667,5.0,0.1,0.9
med,5,19,11.522915398999675,5.0,0.2,0.7
med,5,20,11.52292529954866,5.0,0.1,0.8
med,5,21,11.52292529954866,5.0,0.1,0.8
med,5,22,11.522935199999626,5.0,0.2,0.7
med,5,23,11.522935199999626,5.0,0.3,0.8
med,5,24,11.522935199999626,5.0,0.3,0.8
med,5,25,11.522935199999626,5.0,0.15,0.95
med,5,26,11.522935199999626,5.0,0.1,0.9
med,5,27,11.617339532887748,5.0,0.15,0.95
med,5,28,11.617348541369234,5.0,0.25,0.75
med,5,29,11.617357549769567,5.0,0.15,0.95
med,5,30,11.617366558088749,5.0,0.15,0.95
med,5,31,11.617375566326784,5.0,0.15,0.95
med,5,32,11.617384574483669,5.0,0.2,1.0
med,5,33,11.617393582559409,5.0,0.15,0.95
med,5,34,11.617402590554004,5.0,0.1,0.9
med,5,35,11.617411598467456,5.0,0.3,0.8
med,5,36,11.617420606299767,5.0,0.25,0.75
med,5,37,11.617429614050936,5.0,0.25,0.75
med,5,38,11.617438621720968,5.0,0.2,1.0
med,5,39,11.617438621720968,5.0,0.1,0.9
med,6,0,-18.420680743952367,0.0,0.08333333333333333,0.7166666666666667
med,6,1,-18.420680743952367,0.0,0.6,0.6
med,6,2,-18.420680743952367,0.0,0.3,0.6
med,6,3,-18.420680743952367,0.0,0.05,0.75
med,6,4,-18.420680743952367,0.0,0.041666666666666664,0.7916666666666666
med,6,5,-18.420680743952367,0.0,0.05,0.75
med,6,6,-18.420680743952367,0.0,0.05,0.75
med,6,7,-18.420680743952367,1.0,0.03333333333333333,0.8166666666666667
med,6,8,2.302585093994046,1.0,0.13333333333333333,0.6666666666666666
med,6,9,2.3978952737074617,1.0,0.0,0.8
med,6,10,2.3978952737074617,1.0,0.13333333333333333,0.7333333333333333
med,6,11,2.4849066506213338,1.0,0.0,0.8
med,6,12,2.4849066506213338,1.0,0.06666666666666667,0.7333333333333333
med,6,13,2.4849066506213338,1.0,0.13333333333333333,0.6666666666666666
med,6,14,2.4849066506213338,1.0,0.05,0.75
med,6,15,2.4849066506213338,1.0,0.06666666666666667,0.8333333333333334
med,6,16,2.4849066506213338,2.0,0.15,0.75
med,6,17,2.4849066506213338,2.0,0.3,0.6
med,6,18,2.4849066506213338,3.0,0.13333333333333333,0.8666666666666667
med,6,19,2.4849066506213338,4.0,0.18333333333333332,0.8166666666666667
med,6,20,2.4849066506213338,4.0,0.25,0.65
med,6,21,2.4849066506213338,5.0,0.1,0.9
med,6,22,11.513045457770904,5.0,0.1,0.9
med,6,23,11.513045457770904,5.0,0.05,0.85
med,6,24,11.513045457770904,5.0,0.2,0.7
med,6,25,11.514044838238245,5.0,0.1,0.9
med,6,26,11.514054827000887,5.0,0.1,0.9
med,6,27,11.514064815663755,5.0,0.25,0.65
med,6,28,11.51407480422685,5.0,0.25,0.75
med,6,29,11.514084792690175,5.0,0.2,0.7
med,6,30,11.514094781053732,5.0,0.2,0.7
med,6,31,11.514094781053732,5.0,0.25,0.75
med,6,32,11.514194659202474,5.0,0.25,0.75
med,6,33,11.51420464646871,5.0,0.2,0.7
med,6,34,11.5142146336352,5.0,0.2,0.7
med,6,35,11.514224620701949,5.0,0.2,0.7
med,6,36,11.514234607668957,5.0,0.2,0.7
med,6,37,11.514244594536226,5.0,0.2,0.7
med,6,38,11.51425458130376,5.0,0.05,0.85
med,6,39,11.514264567971559,5.0,0.2,0.7
med,7,0,-18.420680743952367,1.0,0.8,0.4
med,7,1,-18.420680743952367,1.0,0.2,0.6
med,7,2,2.302585093994046,1.0,0.25,0.65
med,7,3,2.302585093994046,1.0,0.4,0.6
med,7,4,2.302585093994046,1.0,0.3,0.6
med,7,5,2.302585093994046,1.0,0.13333333333333333,0.7333333333333333
med,7,6,2.302585093994046,1.0,0.06666666666666667,0.8333333333333334
med,7,7,2.302585093994046,1.0,0.3,0.6666666666666666
med,7,8,2.302585093994046,1.0,0.13333333333333333,0.7333333333333333
med,7,9,2.302585093994046,1.0,0.2,0.7
med,7,10,2.302585093994046,2.0,0.1,0.7666666666666667
med,7,11,2.302585093994046,3.0,0.05,0.85
med,7,12,2.302585093994046,4.0,0.1,0.9
med,7,13,2.302585093994046,5.0,0.05,0.85
med,7,14,11.513025459970661,5.0,0.15,0.85
med,7,15,11.513025459970661,5.0,0.1,0.9
med,7,16,11.513025459970661,5.0,0.1,0.9
med,7,17,11.513025459970661,5.0,0.1,0.9
med,7,18,11.513025459970661,5.0,0.1,0.9
med,7,19,11.513025459970661,5.0,0.1,0.9
med,7,20,12.206122644280265,5.0,0.1,0.9
med,7,21,12.206122644280265,5.0,0.2,0.8
med,7,22,12.20612764401778,5.0,0.1,0.9
med,7,23,12.206132643730296,5.0,0.1,0.9
med,7,24,12.206137643417815,5.0,0.1,0.9
med,7,25,12.206142643080337,5.0,0.1,0.9
med,7,26,12.206142643080337,5.0,0.15,0.85
med,7,27,12.206147642717864,5.0,0.1,0.9
med,7,28,12.206152642330395,5.0,0.1,0.9
med,7,29,12.206157641917928,5.0,0.1,0.9
med,7,30,12.206162641480466,5.0,0.1,0.9
med,7,31,12.206167641018009,5.0,0.1,0.9
med,7,32,12.206172640530557,5.0,0.15,0.85
med,7,33,12.20617764001811,5.0,0.15,0.85
med,7,34,12.206182639480668,5.0,0.1,0.9
med,7,35,12.20618763891823,5.0,0.1,0.9
med,7,36,12.2061926383308,5.0,0.2,0.8
med,7,37,12.206197637718375,5.0,0.1,0.9
med,7,38,12.206202637080956,5.0,0.1,0.9
med,7,39,12.206207636418544,5.0,0.2,0.8
med,8,0,-18.420680743952367,0.0,0.08333333333333333,0.7166666666666667
med,8,1,-18.420680743952367,0.0,0.13333333333333333,0.8666666666666667
med,8,2,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
med,8,3,-18.420680743952367,0.0,0.06666666666666667,0.7333333333333333
med,8,4,-18.420680743952367,0.0,0.016666666666666666,0.7833333333333333
med,8,5,-18.420680743952367,0.0,0.020833333333333332,0.7791666666666667
med,8,6,-18.420680743952367,0.0,0.2,0.7
med,8,7,-18.420680743952367,1.0,0.1,0.9
med,8,8,-18.420680743952367,1.0,0.11666666666666667,0.7833333333333333
med,8,9,-18.420680743952367,2.0,0.15,0.85
med,8,10,-18.420680743952367,3.0,0.05,0.85
med,8,11,-18.420680743952367,4.0,0.1,0.9
med,8,12,9.210340371977184,4.0,0.058333333333333334,0.825
med,8,13,9.210340371977184,4.0,0.1,0.9
med,8,14,9.210340371977184,4.0,0.15,0.85
med,8,15,9.210340371977184,4.0,0.15,0.95
med,8,16,9.220290702830342,4.0,0.05,0.85
med,8,17,9.220290702830342,4.0,0.1,0.9
med,8,18,9.220290702830342,4.0,0.1,0.9
med,8,19,9.230142999273342,4.0,0.1,0.9
med,8,20,9.230142999273342,4.0,0.1,0.9
med,8,21,9.23112291115969,4.0,0.1,0.9
med,8,22,9.231220849556518,4.0,0.05,0.85
med,8,23,9.231318778362354,4.0,0.1,0.9
med,8,24,9.231416697579078,4.0,0.05,0.85
med,8,25,9.231416697579078,4.0,0.2,0.8
med,8,26,9.231514607208569,4.0,0.05,0.85
med,8,27,9.231612507252702,4.0,0.1,0.9
med,8,28,9.231710397713353,4.0,0.1,0.9
med,8,29,9.231808278592403,4.0,0.1,0.9
med,8,30,9.231808278592403,4.0,0.19166666666666668,0.6916666666666667
med,8,31,9.231906149891723,4.0,0.1,0.9
med,8,32,9.232004011613189,4.0,0.1,0.9
med,8,33,9.232101863758674,4.0,0.05,0.85
med,8,34,9.232199706330055,4.0,0.05,0.85
med,8,35,9.232297539329203,4.0,0.05,0.85
med,8,36,9.232395362757993,4.0,0.10833333333333334,0.7333333333333333
med,8,37,9.232493176618295,4.0,0.1,0.9
med,8,38,9.232590980911981,4.0,0.1,0.9
med,8,39,9.232688775640922,4.0,0.05,0.85
med,9,0,-18.420680743952367,0.0,0.8,0.4
med,9,1,-18.420680743952367,0.0,0.25,0.65
med,9,2,-18.420680743952367,0.0,0.2,0.7
med,9,3,-18.420680743952367,0.0,0.2,0.6
med,9,4,-18.420680743952367,0.0,0.06666666666666667,0.7666666666666667
med,9,5,-18.420680743952367,0.0,0.05,0.75
med,9,6,-18.420680743952367,0.0,0.06666666666666667,0.7333333333333333
med,9,7,9.999999889225291e-09,0.0,0.0,0.8
med,9,8,9.999999889225291e-09,0.0,0.025,0.775
med,9,9,9.999999889225291e-09,0.0,0.11666666666666667,0.7833333333333333
med,9,10,9.999999889225291e-09,1.0,0.09583333333333334,0.7791666666666667
med,9,11,2.3978952737074617,1.0,0.05,0.75
med,9,12,2.3978952737074617,1.0,0.016666666666666666,0.7833333333333333
med,9,13,2.4849066506213338,1.0,0.0,0.8
med,9,14,2.4849066506213338,1.0,0.041666666666666664,0.8083333333333333
med,9,15,2.4849066506213338,1.0,0.05,0.7833333333333333
med,9,16,3.0910424538128614,1.0,0.06666666666666667,0.7666666666666667
med,9,17,3.0910424538128614,1.0,0.06666666666666667,0.7333333333333333
med,9,18,3.0910424538128614,1.0,0.05,0.7833333333333333
med,9,19,3.0910424538128614,1.0,0.13333333333333333,0.6666666666666666
med,9,20,3.0910424538128614,1.0,0.08333333333333333,0.7166666666666667
med,9,21,3.0910424538128614,1.0,0.05,0.75
med,9,22,3.1354942163639326,1.0,0.0,0.8
med,9,23,3.1354942163639326,1.0,0.03333333333333333,0.7666666666666667
med,9,24,3.1354942163639326,1.0,0.016666666666666666,0.7916666666666666
med,9,25,3.1354942163639326,1.0,0.0625,0.7625
med,9,26,3.1354942163639326,1.0,0.15,0.75
med,9,27,3.1354942163639326,1.0,0.05,0.7833333333333333
med,9,28,3.1354942163639326,1.0,0.11666666666666667,0.7833333333333333
med,9,29,3.1354942163639326,1.0,0.11666666666666667,0.7833333333333333
